ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7080766,HR489431,8/17/2009 21:45,009XX N CALIFORNIA AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,FALSE,FALSE,1311,12,26,24,11,1157558,1905923,2009,2/4/2016 6:33,41.89761288,-87.69675351,"(41.897612877, -87.696753511)"
7080767,HR489117,8/17/2009 18:40,109XX S HALSTED ST,031A,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,FALSE,FALSE,2233,22,34,75,3,1172927,1832370,2009,2/4/2016 6:33,41.69544889,-87.64247636,"(41.695448893, -87.64247636)"
7080768,HR489423,8/17/2009 22:15,054XX W WASHINGTON BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1523,15,28,25,18,1140107,1900218,2009,2/4/2016 6:33,41.88229508,-87.76098951,"(41.88229508, -87.760989506)"
7080769,HR489459,8/17/2009 21:58,019XX W TOUHY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,2424,24,49,1,26,1162035,1947845,2009,2/4/2016 6:33,42.01255665,-87.6791346,"(42.01255665, -87.679134601)"
7080770,HR489464,8/17/2009 22:15,020XX W 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,611,6,18,71,26,1163955,1852256,2009,2/4/2016 6:33,41.75021204,-87.67476897,"(41.750212035, -87.674768971)"
7080771,HR488795,8/17/2009 16:22,087XX S LOOMIS ST,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,2222,22,21,71,18,1168522,1846835,2009,2/4/2016 6:33,41.73523891,-87.65818926,"(41.735238905, -87.65818926)"
7080772,HR489452,8/17/2009 21:30,026XX S THROOP ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,923,9,11,60,6,1168932,1886883,2009,2/4/2016 6:33,41.84512646,-87.65553047,"(41.845126461, -87.655530465)"
7080773,HR489481,8/17/2009 22:35,023XX W 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,825,8,15,66,18,1162066,1862809,2009,2/4/2016 6:33,41.77921045,-87.68139805,"(41.779210447, -87.681398053)"
7080774,HR488883,8/17/2009 16:00,005XX W 89TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2223,22,21,71,14,1174106,1845913,2009,2/4/2016 6:33,41.73258679,-87.63775908,"(41.732586789, -87.637759078)"
7080775,HR489446,8/17/2009 22:34,049XX S CALIFORNIA AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,911,9,14,63,18,1158542,1871652,2009,2/4/2016 6:33,41.80354944,-87.69407642,"(41.80354944, -87.694076419)"
7080776,HR489048,8/17/2009 6:30,013XX W 112TH PL,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2234,22,34,75,5,1169471,1830123,2009,2/4/2016 6:33,41.68935813,-87.65519471,"(41.68935813, -87.655194707)"
7080777,HR489450,8/17/2009 22:30,023XX W MADISON ST,1512,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,TRUE,FALSE,1332,12,2,28,16,1160815,1899961,2009,2/4/2016 6:33,41.8811857,-87.68495638,"(41.881185703, -87.684956378)"
7080778,HR484657,8/15/2009 4:22,039XX S LAKE PARK AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,2122,2,4,36,04A,1183388,1878984,2009,2/4/2016 6:33,41.82312577,-87.60272595,"(41.823125769, -87.602725951)"
7080780,HR489466,8/17/2009 22:30,027XX W 53RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,911,9,14,63,18,1158804,1869395,2009,2/4/2016 6:33,41.79735058,-87.69317718,"(41.797350582, -87.693177177)"
7080781,HR489275,8/17/2009 20:35,017XX N SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,1422,14,26,23,14,1153875,1911271,2009,2/4/2016 6:33,41.91236247,-87.7101381,"(41.912362469, -87.710138102)"
7080782,HR489304,8/17/2009 12:00,014XX N BELL AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1424,14,1,24,5,1161145,1909457,2009,2/4/2016 6:33,41.90723666,-87.68348054,"(41.90723666, -87.683480538)"
7080783,HR489395,8/17/2009 21:30,012XX N CLARK ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1821,18,42,8,6,1175313,1908559,2009,2/4/2016 6:33,41.90446617,-87.63146269,"(41.904466173, -87.631462688)"
7080784,HR489460,8/17/2009 19:00,017XX N LEAVITT ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1434,14,1,24,6,1161422,1911574,2009,2/4/2016 6:33,41.9130401,-87.68240398,"(41.913040102, -87.68240398)"
7080785,HR489454,8/17/2009 22:10,030XX W 41ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,912,9,14,58,08B,1156855,1877294,2009,2/4/2016 6:33,41.81906609,-87.70011106,"(41.819066091, -87.700111056)"
7080786,HR489234,7/26/2009 2:00,022XX W MC LEAN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,1432,14,32,22,6,1161171,1913530,2009,2/4/2016 6:33,41.91841273,-87.68327163,"(41.91841273, -87.683271629)"
7080787,HR489208,8/17/2009 19:30,015XX E HYDE PARK BLVD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2132,2,4,41,6,1187345,1871490,2009,2/4/2016 6:33,41.80246849,-87.58844779,"(41.802468489, -87.588447787)"
7080788,HR489385,8/17/2009 21:31,026XX W POTOMAC AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1423,14,26,24,08B,1158665,1908547,2009,2/4/2016 6:33,41.90479074,-87.69261564,"(41.904790742, -87.69261564)"
7080789,HR488946,8/17/2009 12:00,080XX S MANISTEE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,422,4,7,46,5,1195901,1852256,2009,2/4/2016 6:33,41.74948142,-87.55770612,"(41.749481415, -87.55770612)"
7080790,HR489336,8/17/2009 20:45,080XX S SOUTH SHORE DR,1020,ARSON,BY FIRE,RESIDENCE,FALSE,FALSE,422,4,7,46,9,1198547,1852341,2009,2/4/2016 6:33,41.7496488,-87.54800748,"(41.749648798, -87.54800748)"
7080791,HR489412,8/17/2009 21:00,030XX E CHELTENHAM PL,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,421,4,7,46,08B,1197918,1853594,2009,2/4/2016 6:33,41.75310285,-87.55027056,"(41.75310285, -87.550270556)"
7080792,HR488829,8/17/2009 16:00,105XX S OGLESBY AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,434,4,10,51,08B,1193858,1835698,2009,2/4/2016 6:33,41.70409503,-87.56573341,"(41.704095028, -87.565733407)"
7080795,HR489364,8/14/2009 18:00,061XX S ABERDEEN ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,712,7,16,68,5,1170037,1864011,2009,2/4/2016 6:33,41.78233933,-87.65214064,"(41.782339331, -87.652140635)"
7080796,HR489490,8/17/2009 22:40,015XX W 47TH ST,498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,HOTEL/MOTEL,TRUE,TRUE,931,9,20,61,04B,1166703,1873560,2009,2/4/2016 6:33,41.80861475,-87.66409147,"(41.808614751, -87.664091468)"
7080797,HR489377,8/17/2009 9:35,028XX S POPLAR AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,923,9,11,60,5,1170187,1886012,2009,2/4/2016 6:33,41.84270909,-87.65095019,"(41.842709088, -87.650950191)"
7080798,HR489486,8/17/2009 22:46,013XX N CENTRAL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2531,25,29,25,18,1138752,1908542,2009,2/4/2016 6:33,41.90516186,-87.76576296,"(41.905161862, -87.765762957)"
7080799,HR489403,8/17/2009 21:53,037XX W ARMITAGE AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,2535,25,26,22,26,1150926,1913025,2009,2/4/2016 6:33,41.91723389,-87.72092599,"(41.917233894, -87.720925992)"
7080800,HR489351,8/17/2009 20:25,072XX S CHAMPLAIN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,323,3,6,69,26,1181817,1857167,2009,2/4/2016 6:33,41.76329452,-87.60916348,"(41.763294523, -87.609163479)"
7080803,HR489326,8/17/2009 20:50,032XX S ARCHER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,922,9,11,59,7,1164849,1883051,2009,2/4/2016 6:33,41.83469851,-87.67062305,"(41.834698514, -87.670623045)"
7080804,HR489366,8/17/2009 21:25,050XX S WINCHESTER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,915,9,16,61,08B,1164206,1871204,2009,2/4/2016 6:33,41.8022026,-87.67331629,"(41.802202598, -87.673316291)"
7080805,HR489451,8/17/2009 20:06,047XX S DREXEL BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,2124,2,4,39,18,1182986,1873803,2009,2/4/2016 6:33,41.80891809,-87.60436196,"(41.808918093, -87.604361955)"
7080806,HR489309,8/17/2009 20:55,104XX S WABASH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,512,5,9,49,15,1178417,1835855,2009,2/4/2016 6:33,41.70488963,-87.62227038,"(41.704889627, -87.622270378)"
7080807,HR489532,8/17/2009 22:30,001XX E 56TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,233,2,20,40,16,1178267,1867931,2009,2/4/2016 6:33,41.79291332,-87.6218484,"(41.792913321, -87.621848399)"
7080808,HR487899,8/17/2009 6:10,057XX S BLACKSTONE AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2132,2,5,41,6,1186896,1867164,2009,2/4/2016 6:33,41.79060829,-87.59023158,"(41.790608289, -87.590231584)"
7080809,HR478703,8/11/2009 17:00,054XX S COTTAGE GROVE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,TRUE,FALSE,2131,2,5,41,5,1182505,1869215,2009,2/4/2016 6:33,41.79633943,-87.60626849,"(41.796339429, -87.606268489)"
7080810,HR482626,8/13/2009 22:00,003XX N CENTRAL AVE,320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,FALSE,FALSE,1512,15,29,25,3,1138977,1901868,2009,2/4/2016 6:33,41.8868435,-87.76509882,"(41.886843497, -87.765098817)"
7080811,HR484732,8/15/2009 5:30,047XX S CORNELL AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2132,2,4,39,6,1186846,1874144,2009,2/4/2016 6:33,41.8097631,-87.59019365,"(41.809763103, -87.590193647)"
7080813,HR489526,8/17/2009 22:56,027XX W 61ST ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,825,8,15,66,24,1159198,1864090,2009,2/4/2016 6:33,41.78278488,-87.69187747,"(41.782784877, -87.691877465)"
7080814,HR489152,8/15/2009 14:00,069XX S HALSTED ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,733,7,6,68,6,1172163,1858942,2009,2/4/2016 6:33,41.76838292,-87.644495,"(41.768382919, -87.644495002)"
7080816,HR489391,8/1/2009 0:01,048XX S PAULINA ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,931,9,20,61,7,1165828,1872549,2009,2/4/2016 6:33,41.8058591,-87.66732951,"(41.805859103, -87.667329514)"
7080817,HR486017,8/15/2009 0:00,001XX S MICHIGAN AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,124,1,42,32,6,1177320,1899821,2009,2/4/2016 6:33,41.88044337,-87.62435572,"(41.880443372, -87.624355722)"
7080818,HR486300,8/16/2009 3:30,122XX S RACINE AVE,880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,524,5,34,53,6,1170548,1823603,2009,2/4/2016 6:33,41.67144283,-87.65144073,"(41.671442829, -87.651440734)"
7080819,HR489441,8/17/2009 22:00,018XX W MONTVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,2212,22,19,75,14,1166106,1829961,2009,2/4/2016 6:33,41.68898561,-87.66751856,"(41.688985607, -87.667518557)"
7080820,HR489483,8/17/2009 22:10,028XX W FLETCHER ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,TRUE,FALSE,1411,14,33,21,18,1156799,1920808,2009,2/4/2016 6:33,41.93847392,-87.69913695,"(41.938473918, -87.699136945)"
7080821,HR489465,8/17/2009 22:15,109XX S TORRENCE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,434,4,10,51,18,1195575,1833200,2009,2/4/2016 6:33,41.69719809,-87.55952836,"(41.697198094, -87.559528362)"
7080822,HR489529,8/17/2009 22:40,012XX W PRATT BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2431,24,49,1,08B,1166646,1945317,2009,2/4/2016 6:33,42.00552183,-87.66224145,"(42.00552183, -87.662241448)"
7080823,HR489552,8/17/2009 22:00,092XX S BRANDON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,424,4,10,46,14,1198933,1844260,2009,2/4/2016 6:33,41.72746426,-87.54686366,"(41.727464255, -87.546863661)"
7080824,HR489518,8/17/2009 22:59,060XX N WASHTENAW AVE,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,2413,24,50,2,08B,1157240,1940045,2009,2/4/2016 6:33,41.99125235,-87.69699109,"(41.991252354, -87.696991087)"
7080825,HR489473,8/17/2009 22:15,119XX S PARNELL AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,TRUE,FALSE,524,5,34,53,26,1174788,1825648,2009,2/4/2016 6:33,41.67696152,-87.63586189,"(41.67696152, -87.635861892)"
7080826,HR488967,8/16/2009 0:15,035XX N LINCOLN AVE,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1923,19,32,6,6,1163870,1923601,2009,2/4/2016 6:33,41.94599157,-87.67307036,"(41.945991574, -87.673070358)"
7080827,HR489330,8/17/2009 20:45,011XX N PULASKI RD,454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,1111,11,27,23,08B,1149509,1907406,2009,2/4/2016 6:33,41.90184246,-87.72627821,"(41.901842459, -87.726278212)"
7080828,HR488712,8/15/2009 3:00,023XX W WILSON AVE,870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,1911,19,47,4,6,1159753,1930454,2009,2/4/2016 6:33,41.96488261,-87.68801337,"(41.964882612, -87.688013369)"
7080829,HR489449,5/15/2009 20:00,034XX N BROADWAY,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2331,19,44,6,04B,1171280,1923300,2009,2/4/2016 6:33,41.94500576,-87.64584276,"(41.945005756, -87.645842759)"
7080831,HR489548,8/17/2009 23:40,012XX W LELAND AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,TRUE,FALSE,2311,19,46,3,16,1166907,1931342,2009,2/4/2016 6:33,41.96716845,-87.66168442,"(41.967168451, -87.661684416)"
7080832,HR489469,8/17/2009 10:00,019XX W AINSLIE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,2032,20,47,4,6,1162832,1932565,2009,2/4/2016 6:33,41.9706111,-87.67663319,"(41.970611096, -87.676633187)"
7080833,HR489287,8/17/2009 20:00,078XX S COLES AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,TRUE,TRUE,421,4,7,43,26,1197451,1853774,2009,2/4/2016 6:33,41.75360843,-87.5519759,"(41.753608433, -87.5519759)"
7080834,HR489504,8/17/2009 23:15,030XX N CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,TRUE,2521,25,31,19,14,1143850,1919670,2009,2/4/2016 6:33,41.93560415,-87.74675655,"(41.935604147, -87.746756545)"
7080835,HR489497,8/17/2009 22:45,067XX S CARPENTER ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,724,7,17,68,08B,1170473,1860188,2009,2/4/2016 6:33,41.77183907,-87.65065341,"(41.771839071, -87.650653408)"
7080836,HR489401,8/17/2009 21:40,065XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,725,7,15,67,14,1166793,1861449,2009,2/4/2016 6:33,41.77537879,-87.66410715,"(41.775378785, -87.664107154)"
7080837,HR489536,8/17/2009 23:30,056XX W GEORGE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2514,25,31,19,18,1138109,1918712,2009,2/4/2016 6:33,41.93308114,-87.76787861,"(41.933081144, -87.767878614)"
7080838,HR489500,8/14/2009 23:30,014XX N LOTUS AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,2532,25,37,25,7,1139748,1909128,2009,2/4/2016 6:33,41.90675177,-87.76208994,"(41.906751772, -87.762089944)"
7080839,HR489572,8/17/2009 23:40,053XX S INDIANA AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,TRUE,FALSE,232,2,3,40,26,1178505,1869709,2009,2/4/2016 6:33,41.79778691,-87.62092166,"(41.797786912, -87.620921658)"
7080840,HR489574,8/18/2009 0:05,019XX W NORTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,TRUE,FALSE,1424,14,1,24,16,1163279,1910668,2009,2/4/2016 6:33,41.9105151,-87.67560732,"(41.910515099, -87.675607323)"
7080841,HR489540,8/17/2009 22:35,051XX N GLENWOOD AVE,4310,OTHER OFFENSE,POSSESSION OF BURGLARY TOOLS,SIDEWALK,FALSE,FALSE,2033,20,48,3,26,1166053,1934409,2009,2/4/2016 6:33,41.97560273,-87.66473645,"(41.975602734, -87.664736448)"
7080842,HR489543,8/17/2009 23:10,110XX S WESTERN AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,ALLEY,FALSE,FALSE,2212,22,19,75,26,1162359,1831436,2009,2/4/2016 6:33,41.69311193,-87.6811954,"(41.693111925, -87.681195401)"
7080843,HR489453,8/17/2009 21:41,042XX W MAYPOLE AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,FALSE,FALSE,1114,11,28,26,08B,1147993,1901114,2009,2/4/2016 6:33,41.88460583,-87.73200869,"(41.884605834, -87.732008694)"
7080844,HR489562,8/16/2009 3:10,021XX S WESTERN AVE,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,1223,12,25,31,6,1160693,1889912,2009,2/4/2016 6:33,41.85361281,-87.68568274,"(41.853612809, -87.685682742)"
7080845,HR489566,8/17/2009 23:20,024XX N RIDGEWAY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2524,25,35,22,18,1150975,1915886,2009,2/4/2016 6:33,41.92508377,-87.72067087,"(41.925083772, -87.720670867)"
7080846,HR489496,8/17/2009 22:15,054XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,TRUE,FALSE,934,9,20,61,18,1171903,1868499,2009,2/4/2016 6:33,41.79461414,-87.64516767,"(41.794614135, -87.645167671)"
7080847,HR489576,8/18/2009 0:05,071XX W ARCHER AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,811,8,23,56,24,1129506,1867228,2009,2/4/2016 6:33,41.79195241,-87.80066844,"(41.791952408, -87.800668439)"
7080848,HR489560,8/17/2009 23:30,039XX S ALBANY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,912,9,14,58,08B,1156317,1878448,2009,2/4/2016 6:33,41.82224368,-87.70205356,"(41.822243676, -87.702053556)"
7080849,HR489549,8/17/2009 23:00,013XX W GREENLEAF AVE,560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,2423,24,49,1,08A,1166247,1947084,2009,2/4/2016 6:33,42.01037908,-87.66365854,"(42.01037908, -87.663658544)"
7080850,HR489535,8/17/2009 22:56,025XX W 61ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,825,8,15,66,15,1160500,1864126,2009,2/4/2016 6:33,41.78285691,-87.68710291,"(41.782856913, -87.687102914)"
7080852,HR489528,8/17/2009 22:32,055XX S HONORE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,715,7,15,67,14,1164965,1867853,2009,2/4/2016 6:33,41.79299102,-87.67062746,"(41.79299102, -87.670627463)"
7080853,HR489492,8/17/2009 11:00,013XX W CERMAK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1222,12,25,31,18,1167940,1889544,2009,2/4/2016 6:33,41.85244991,-87.6590943,"(41.852449912, -87.659094296)"
7080854,HR489604,8/18/2009 0:35,085XX S KOLMAR AVE,031A,ROBBERY,ARMED: HANDGUN,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,834,8,18,70,3,1147585,1847517,2009,2/4/2016 6:33,41.73753554,-87.73487752,"(41.737535538, -87.734877521)"
7080855,HR489589,8/18/2009 0:37,062XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,714,7,16,67,18,1166742,1863261,2009,2/4/2016 6:33,41.78035223,-87.66424243,"(41.780352232, -87.66424243)"
7080856,HR489396,8/17/2009 21:40,078XX S PEORIA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,621,6,17,71,18,1171667,1852808,2009,2/4/2016 6:33,41.75156134,-87.6464926,"(41.751561338, -87.646492597)"
7080857,HR489512,8/17/2009 22:50,065XX W 64TH ST,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,812,8,23,64,18,1133967,1861371,2009,2/4/2016 6:33,41.7758027,-87.78444742,"(41.7758027, -87.784447421)"
7080859,HR489599,8/18/2009 0:15,094XX S LA SALLE ST,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,634,6,21,49,18,1176942,1842337,2009,2/4/2016 6:33,41.72271042,-87.62747702,"(41.722710417, -87.627477022)"
7080860,HR486132,8/16/2009 0:35,067XX S RACINE AVE,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,FALSE,FALSE,724,7,17,67,3,1169478,1860194,2009,2/4/2016 6:33,41.77187715,-87.65430058,"(41.771877151, -87.654300584)"
7080861,HR473352,8/9/2009 0:25,070XX S STEWART AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,732,7,6,68,08B,1174842,1858296,2009,2/4/2016 6:33,41.76655092,-87.63469444,"(41.766550924, -87.634694444)"
7080862,HR489618,8/17/2009 22:15,065XX N RICHMOND ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,2412,24,50,2,6,1155482,1943172,2009,2/4/2016 6:33,41.99986864,-87.70337288,"(41.999868643, -87.703372879)"
7080865,HR485987,8/15/2009 17:00,069XX S WENTWORTH AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,731,7,6,69,04B,1176156,1859062,2009,2/4/2016 6:33,41.76862353,-87.6298552,"(41.768623525, -87.629855197)"
7080866,HR469897,8/7/2009 1:25,018XX W 58TH ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,715,7,15,67,6,1164871,1866211,2009,2/4/2016 6:33,41.78848716,-87.67101854,"(41.788487155, -87.671018536)"
7080867,HR489575,8/18/2009 0:02,015XX S KENNETH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,1012,10,24,29,08B,1146972,1892075,2009,2/4/2016 6:33,41.8598213,-87.73598898,"(41.859821303, -87.735988976)"
7080868,HR486283,8/16/2009 3:15,063XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,725,7,16,67,14,1167094,1862683,2009,2/4/2016 6:33,41.77875861,-87.66296846,"(41.778758605, -87.662968458)"
7080869,HR489499,8/17/2009 22:47,004XX E 45TH ST,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,TRUE,FALSE,222,2,3,38,6,1179909,1875274,2009,2/4/2016 6:33,41.81302571,-87.61560259,"(41.813025705, -87.61560259)"
7080870,HR486448,8/16/2009 7:00,055XX S ABERDEEN ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,712,7,16,68,6,1169930,1867958,2009,2/4/2016 6:33,41.79317268,-87.65241832,"(41.793172682, -87.652418323)"
7080871,HR489519,8/17/2009 23:10,068XX S JUSTINE ST,1020,ARSON,BY FIRE,RESIDENCE,FALSE,FALSE,725,7,17,67,9,1167184,1859332,2009,2/4/2016 6:33,41.76956111,-87.66273431,"(41.769561105, -87.662734305)"
7080872,HR489625,8/18/2009 1:00,049XX S DREXEL BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2124,2,4,39,08B,1183147,1872548,2009,2/4/2016 6:33,41.80547053,-87.60381052,"(41.805470526, -87.603810519)"
7080873,HR489582,8/17/2009 23:59,051XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VACANT LOT/LAND,TRUE,FALSE,934,9,3,61,15,1171846,1870613,2009,2/4/2016 6:33,41.80041643,-87.64531464,"(41.800416429, -87.645314643)"
7080874,HR489592,8/17/2009 23:45,018XX S FAIRFIELD AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1023,10,28,29,5,1158320,1890980,2009,2/4/2016 6:33,41.8565923,-87.69436336,"(41.856592299, -87.694363364)"
7080875,HR487497,8/16/2009 20:30,110XX S INDIANA AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,513,5,9,49,6,1179541,1831863,2009,2/4/2016 6:33,41.69390949,-87.61827583,"(41.693909486, -87.618275829)"
7080876,HR489551,8/18/2009 0:00,008XX W 115TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,524,5,34,53,6,1172764,1828586,2009,2/4/2016 6:33,41.68506859,-87.64318416,"(41.685068588, -87.643184156)"
7080877,HR489597,8/17/2009 23:50,034XX N KARLOV AVE,2012,NARCOTICS,MANU/DELIVER:COCAINE,APARTMENT,TRUE,FALSE,1731,17,30,16,18,1148621,1922611,2009,2/4/2016 6:33,41.94358358,-87.72914647,"(41.943583584, -87.729146471)"
